Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ConfirmandCancelpurchase,Chrome 61.0.3163.100,,2017-11-16 11:25:02,2017-11-16 11:25:27,25.111s,FAILED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/PurchaseBook",Chrome 61.0.3163.100,,2017-11-16 11:25:03,2017-11-16 11:25:23,20.447s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-16 11:25:06,2017-11-16 11:25:15,9.063s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-16 11:25:15,2017-11-16 11:25:17,2.071s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:17,2017-11-16 11:25:17,0.640s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:17,2017-11-16 11:25:19,1.342s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:19,2017-11-16 11:25:20,0.850s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:20,2017-11-16 11:25:20,0.598s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:20,2017-11-16 11:25:20,0.341s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-16 11:25:20,2017-11-16 11:25:21,0.071s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-16 11:25:21,2017-11-16 11:25:22,1.230s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-16 11:25:22,2017-11-16 11:25:22,0.523s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:22,2017-11-16 11:25:23,0.342s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:23,2017-11-16 11:25:23,0.180s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-16 11:25:23,2017-11-16 11:25:23,0.019s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,,2017-11-16 11:25:23,2017-11-16 11:25:23,0.169s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:23,2017-11-16 11:25:23,0.219s,PASSED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/CancelPurchaseforTestSuite",Chrome 61.0.3163.100,"continuing action after purchising one book, cancel confirmation of purchase another book",2017-11-16 11:25:23,2017-11-16 11:25:25,1.608s,FAILED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:23,2017-11-16 11:25:24,0.249s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:24,2017-11-16 11:25:24,0.233s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:24,2017-11-16 11:25:24,0.291s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:24,2017-11-16 11:25:24,0.185s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:24,2017-11-16 11:25:25,0.121s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-16 11:25:25,2017-11-16 11:25:25,0.028s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 11:25:25,2017-11-16 11:25:25,0.252s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,"Page is misssing, error message is displayed.That is the reason why this test fail.",2017-11-16 11:25:25,2017-11-16 11:25:25,0.020s,FAILED
