Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ConfirmandCancelpurchase,Chrome 61.0.3163.100,,2017-11-10 12:43:51,2017-11-10 12:44:33,41.544s,FAILED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/PurchaseBook",Chrome 61.0.3163.100,,2017-11-10 12:43:51,2017-11-10 12:43:59,7.962s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 12:43:52,2017-11-10 12:43:56,4.400s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 12:43:56,2017-11-10 12:43:57,0.743s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:57,2017-11-10 12:43:57,0.274s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:57,2017-11-10 12:43:58,0.296s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:58,2017-11-10 12:43:58,0.270s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:58,2017-11-10 12:43:58,0.204s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:58,2017-11-10 12:43:58,0.123s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-10 12:43:58,2017-11-10 12:43:58,0.034s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:43:58,2017-11-10 12:43:59,0.296s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:43:59,2017-11-10 12:43:59,0.156s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:59,2017-11-10 12:43:59,0.222s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:59,2017-11-10 12:43:59,0.106s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-10 12:43:59,2017-11-10 12:43:59,0.013s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,,2017-11-10 12:43:59,2017-11-10 12:43:59,0.148s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:43:59,2017-11-10 12:43:59,0.166s,PASSED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/CancelPurchaseforTestSuite",Chrome 61.0.3163.100,"continuing action after purchising one book, cancel confirmation of purchase another book",2017-11-10 12:43:59,2017-11-10 12:44:32,32.348s,FAILED
click,Chrome 61.0.3163.100,,2017-11-10 12:44:00,2017-11-10 12:44:00,0.173s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:44:00,2017-11-10 12:44:00,0.210s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:44:00,2017-11-10 12:44:00,0.213s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:44:00,2017-11-10 12:44:32,31.537s,FAILED
