Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 61.0.3163.100,,2017-11-16 13:24:08,2017-11-16 13:24:09,0.231s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:09,2017-11-16 13:24:09,0.218s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:09,2017-11-16 13:24:09,0.231s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:09,2017-11-16 13:24:09,0.281s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:09,2017-11-16 13:24:10,0.214s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,Verify number of item added to the basket,2017-11-16 13:24:10,2017-11-16 13:24:10,0.091s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-11-16 13:24:10,2017-11-16 13:24:11,0.889s,PASSED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/PurchaseBook",Chrome 61.0.3163.100,,2017-11-16 13:24:11,2017-11-16 13:24:16,5.819s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-16 13:24:11,2017-11-16 13:24:14,2.783s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-16 13:24:14,2017-11-16 13:24:14,0.714s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:14,2017-11-16 13:24:15,0.280s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:15,2017-11-16 13:24:15,0.264s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:15,2017-11-16 13:24:15,0.214s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:15,2017-11-16 13:24:15,0.196s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:15,2017-11-16 13:24:15,0.126s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-16 13:24:15,2017-11-16 13:24:15,0.010s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-16 13:24:15,2017-11-16 13:24:16,0.281s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-16 13:24:16,2017-11-16 13:24:16,0.137s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:16,2017-11-16 13:24:16,0.202s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:16,2017-11-16 13:24:16,0.132s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-16 13:24:16,2017-11-16 13:24:16,0.013s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,,2017-11-16 13:24:16,2017-11-16 13:24:16,0.155s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:16,2017-11-16 13:24:16,0.181s,PASSED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/RemoveItemFromBasket",Chrome 61.0.3163.100,Cancel purchase - one item,2017-11-16 13:24:16,2017-11-16 13:24:25,8.337s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-16 13:24:17,2017-11-16 13:24:22,5.106s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-16 13:24:22,2017-11-16 13:24:23,0.914s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:23,2017-11-16 13:24:23,0.298s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:23,2017-11-16 13:24:23,0.242s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:23,2017-11-16 13:24:23,0.220s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:23,2017-11-16 13:24:24,0.193s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:24,2017-11-16 13:24:24,0.118s,PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-11-16 13:24:24,2017-11-16 13:24:24,0.008s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:24,2017-11-16 13:24:24,0.189s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,,2017-11-16 13:24:24,2017-11-16 13:24:24,0.059s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-11-16 13:24:24,2017-11-16 13:24:25,0.828s,PASSED
,,,,,,
"Test Cases/PurchaseCancel,removeBook/VerifyNumberOfDifferentItemsAddedToTheBasket",Chrome 61.0.3163.100,,2017-11-16 13:24:25,2017-11-16 13:24:32,7.564s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-11-16 13:24:25,2017-11-16 13:24:29,4.236s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-16 13:24:29,2017-11-16 13:24:30,0.856s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:30,2017-11-16 13:24:30,0.263s,PASSED
com.acme.login.loginForm.Login,Chrome 61.0.3163.100,,2017-11-16 13:24:30,2017-11-16 13:24:31,0.338s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:31,2017-11-16 13:24:31,0.183s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:31,2017-11-16 13:24:31,0.284s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:31,2017-11-16 13:24:31,0.167s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:31,2017-11-16 13:24:32,0.251s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:32,2017-11-16 13:24:32,0.217s,PASSED
click,Chrome 61.0.3163.100,,2017-11-16 13:24:32,2017-11-16 13:24:32,0.155s,PASSED
verifyTextPresent,Chrome 61.0.3163.100,Verify total number of two different items in the basket,2017-11-16 13:24:32,2017-11-16 13:24:32,0.377s,FAILED
